date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:42	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:49:48%20GMT	http://heyjackass.com/?p=10352	E:/HeyJackass/heyjackass.com/index35e7.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:42	15326/15326	---M--	200	added ('OK')	image/jpeg	etag:%223bde-512a18f70eab6%22	http://heyjackass.com/wp-content/uploads/2015/03/monty_python_an_the_holy_grail_the_black_knight.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2015/03/monty_python_an_the_holy_grail_the_black_knight.jpg	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:43	39011/39011	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:48%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-6/	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-6/index.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:43	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:48%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11021	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index181f.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:43	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:48%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11020	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index9b50.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:43	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:49%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11022	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/indexe686.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:44	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:49%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11023	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/indexb4b9.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:44	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:49%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11024	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index6832.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:45	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:50%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11025	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index8a1d.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:45	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:50%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11026	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index1b80.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:45	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:50%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11027	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index925f.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:45	2162/2162	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Jan%202017%2023:49:49%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Frahm-20%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed65e4.json	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:46	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:51%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11028	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/indexf15e.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:46	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:52%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11029	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/indexeddf.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:46	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:52%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11030	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/indexd150.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:47	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:52%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11031	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index5521.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:47	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:52%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11032	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index73f0.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:48	2243/2243	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jan%202017%2023:49:51%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Frahm-20%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed6d62	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:48	51031/51031	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:53%20GMT	http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/?replytocom=11034	E:/HeyJackass/heyjackass.com/enlightening-commentary/tis-but-a-scratch/index0e90.html	(from http://heyjackass.com/enlightening-commentary/tis-but-a-scratch/)
15:49:48	3781/3781	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/rahm-20/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/rahm-20/feed/index.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:49	38764/38764	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:54%20GMT	http://heyjackass.com/enlightening-commentary/go-vote/	E:/HeyJackass/heyjackass.com/enlightening-commentary/go-vote/index.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:49	2256/2256	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Jan%202017%2023:49:55%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fthe-weekends-stupidity-7%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed3203.json	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:50	50901/50901	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:55%20GMT	http://heyjackass.com/enlightening-commentary/springtime-stupidity/	E:/HeyJackass/heyjackass.com/enlightening-commentary/springtime-stupidity/index.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:50	35417/35417	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:55%20GMT	http://heyjackass.com/enlightening-commentary/rahm-20/?replytocom=11052	E:/HeyJackass/heyjackass.com/enlightening-commentary/rahm-20/index0fb4.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:51	35417/35417	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:56%20GMT	http://heyjackass.com/enlightening-commentary/rahm-20/?replytocom=11053	E:/HeyJackass/heyjackass.com/enlightening-commentary/rahm-20/indexde52.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:51	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:49:55%20GMT	http://heyjackass.com/?p=10425	E:/HeyJackass/heyjackass.com/index303f.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:51	35417/35417	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:57%20GMT	http://heyjackass.com/enlightening-commentary/rahm-20/?replytocom=11055	E:/HeyJackass/heyjackass.com/enlightening-commentary/rahm-20/indexac09.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:51	35417/35417	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:57%20GMT	http://heyjackass.com/enlightening-commentary/rahm-20/?replytocom=14143	E:/HeyJackass/heyjackass.com/enlightening-commentary/rahm-20/indexa2df.html	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:52	2343/2343	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jan%202017%2023:49:56%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fthe-weekends-stupidity-7%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed00fd	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:52	23284/23284	---M--	200	added ('OK')	image/jpeg	etag:%225af4-5132e84f19b98%22	http://heyjackass.com/wp-content/uploads/2015/04/darth-vader-face.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2015/04/darth-vader-face.jpg	(from http://heyjackass.com/enlightening-commentary/rahm-20/)
15:49:52	20418/20418	---M--	200	added ('OK')	image/jpeg	etag:%224fc2-511a26d6f14c9%22	http://heyjackass.com/wp-content/uploads/2014/07/triple_facepalm.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2014/07/triple_facepalm.jpg	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:53	6482/6482	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/feed/index.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:53	35398/35398	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:58%20GMT	http://heyjackass.com/enlightening-commentary/aprils-thirtysomething/	E:/HeyJackass/heyjackass.com/enlightening-commentary/aprils-thirtysomething/index.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:53	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:59%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11186	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/indexf3d7.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:54	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:49:59%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11187	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/index786c.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:54	43710/43710	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:00%20GMT	http://heyjackass.com/enlightening-commentary/eat-fresh/	E:/HeyJackass/heyjackass.com/enlightening-commentary/eat-fresh/index.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:54	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:00%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11188	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/indexdc5c.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:49:59%20GMT	http://heyjackass.com/?p=10837	E:/HeyJackass/heyjackass.com/indexb27c.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:55	2232/2232	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Jan%202017%2023:49:59%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fstupidity-in-progress-19%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed1ecc.json	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:49:55	2313/2313	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jan%202017%2023:50:00%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fstupidity-in-progress-19%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed444e	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:49:55	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:01%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11189	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/index568b.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:56	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:01%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11190	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/index11ac.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:56	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:01%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11191	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/index379b.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:56	42461/42461	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:01%20GMT	http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/?replytocom=11192	E:/HeyJackass/heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/indexc43f.html	(from http://heyjackass.com/enlightening-commentary/the-weekends-stupidity-7/)
15:49:57	2194/2194	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Jan%202017%2023:50:02%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fsummer-kickoff%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed910b.json	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:49:58	20982/20982	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/feed/index.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:49:58	47237/47237	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:03%20GMT	http://heyjackass.com/enlightening-commentary/1-2-20-homicides-missing/	E:/HeyJackass/heyjackass.com/enlightening-commentary/1-2-20-homicides-missing/index.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:49:58	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:04%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11241	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index78cc.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:49:58	53060/53060	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:03%20GMT	http://heyjackass.com/enlightening-commentary/weekend-recap/	E:/HeyJackass/heyjackass.com/enlightening-commentary/weekend-recap/index.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:00	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:04%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11242	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexe656.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:00	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:04%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11243	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexad6a.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:00	2275/2275	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jan%202017%2023:50:04%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fsummer-kickoff%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embeddd90	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:50:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:50:04%20GMT	http://heyjackass.com/?p=10987	E:/HeyJackass/heyjackass.com/indexf4f5.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:00	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:06%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11248	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index1151.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:00	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:06%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11244	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index68b3.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:01	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:06%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11245	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexfdc7.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:02	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:07%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11247	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index0aca.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:02	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:06%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11246	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexcef6.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:02	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:07%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11249	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexd2e5.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:03	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:08%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11250	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index0f68.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:04	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:08%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11251	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexedec.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:04	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:08%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11252	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexf4dc.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:04	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:09%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11253	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexd288.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:04	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:09%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11254	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index7a58.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:05	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:10%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11255	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexb24a.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:05	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:10%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11257	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index4b16.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:06	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:11%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11258	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index358c.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:06	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:11%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11259	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index7e5c.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:07	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:12%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11262	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/indexc560.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:07	61373/61373	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:13%20GMT	http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/?replytocom=11263	E:/HeyJackass/heyjackass.com/enlightening-commentary/stupidity-in-progress-19/index7900.html	(from http://heyjackass.com/enlightening-commentary/stupidity-in-progress-19/)
15:50:08	2245/2245	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jan%202017%2023:50:13%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fstrike-3%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embeddaf5	(from http://heyjackass.com/enlightening-commentary/strike-3/)
15:50:08	8924/8924	---M--	200	added ('OK')	image/jpeg	etag:%2222dc-516b55c22a52c%22	http://heyjackass.com/wp-content/uploads/2015/05/usflag.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2015/05/usflag.jpg	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:50:08	2164/2164	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Jan%202017%2023:50:10%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fstrike-3%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embedd868.json	(from http://heyjackass.com/enlightening-commentary/strike-3/)
15:50:09	12394/12394	---M--	200	added ('OK')	image/jpeg	etag:%22306a-5173a89a27111%22	http://heyjackass.com/wp-content/uploads/2015/05/umpire.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2015/05/umpire.jpg	(from http://heyjackass.com/enlightening-commentary/strike-3/)
15:50:09	33862/33862	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:15%20GMT	http://heyjackass.com/enlightening-commentary/n-mayfair-shootout/	E:/HeyJackass/heyjackass.com/enlightening-commentary/n-mayfair-shootout/index.html	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:50:09	45151/45151	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:50:15%20GMT	http://heyjackass.com/enlightening-commentary/shootings-are-down/	E:/HeyJackass/heyjackass.com/enlightening-commentary/shootings-are-down/index.html	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:50:10	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:50:15%20GMT	http://heyjackass.com/?p=11086	E:/HeyJackass/heyjackass.com/indexad34.html	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
15:50:11	20572/20572	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/summer-kickoff/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/summer-kickoff/feed/index.html	(from http://heyjackass.com/enlightening-commentary/summer-kickoff/)
